SECRETARIA,CÓDIGO MUNICIPIO, NOMBRE MUNICIPIO, CÓDIGO ESTABLECIMIENTO, NOMBRE ESTABLECIMIENTO, CÓDIGO SEDE, NOMBRE SEDE, ZONA, DIRECCIÓN, TELÉFONO, ESTADO SEDE, NIVELES, MODELOS, GRADOS,SECTOR
BOYACA,15087,BELÉN,115087000208,I.E. TECNICA CARLOS ALBERTO OLANO VALDERRAMA,215087000059,ESC MONTERO,RURAL,VDA MONTERO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15087,BELÉN,115087000208,I.E. TECNICA CARLOS ALBERTO OLANO VALDERRAMA,215087000121,ESC TUATE ALTO,RURAL,VDA TUATE,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","0,1,2,3,4,5,23,24,25,26",OFICIAL
BOYACA,15090,BERBEO,315090000064,I.E. CAMPO ELIAS CORTES,315090000064,I.E. CAMPO ELIAS CORTES - SEDE PRINCIPAL,URBANA,KR 2 5 60,7402053,ANTIGUO-ACTIVO,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESPERE,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL","6,7,8,9,10,11,21,22,23",OFICIAL
BOYACA,15090,BERBEO,315090000064,I.E. CAMPO ELIAS CORTES,215090000043,ESC JOTAS,RURAL,VDA JOTAS,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15092,BETÉITIVA,215092000105,I.E. TECNICO AGROPECUARIO SANTA RITA DE CASIA,215092000105,I.E. TECNICO AGROPECUARIO SANTA RITA DE CASIA - SEDE PRINCIPAL,URBANA,KR 1 4 01,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","EDUCACIÓN TRADICIONAL,SER HUMANO","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",OFICIAL
BOYACA,15097,BOAVITA,115097000265,I.E. TECNICO INDUSTRIAL MARISCAL SUCRE,215097000367,ESC RURAL PANAMA,RURAL,VDA SAN ISIDRO,,CIERRE TEMPORAL,,,,OFICIAL
BOYACA,15097,BOAVITA,115097000265,I.E. TECNICO INDUSTRIAL MARISCAL SUCRE,215097000146,ESC RURAL LA OVEJERA,RURAL,VDA LA CHORRERA SCTR LA OVEJERA,,CIERRE TEMPORAL,,,,OFICIAL
BOYACA,15097,BOAVITA,115097000036,I.E. TECNICA Y ACADEMICA NUESTRA SEÑORA DEL ROSARIO,215097000057,ESC RURAL LA PUERTA,RURAL,VDA SACACHOVA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15097,BOAVITA,115097000028,I.E. TECNICO AGRICOLA,215097000103,ESC RURAL EL TUNAL,RURAL,VDA CACHAVITA SCTR TUNAL,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15097,BOAVITA,115097000028,I.E. TECNICO AGRICOLA,215097000189,ESC RURAL SACACHOVA ALTO,RURAL,VDA SACACHOVA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15104,BOYACÁ,215104000092,I.E. TECNICA AGROPECUARIA SAN ISIDRO,215104000084,ESC HUERTAS N· 2,RURAL,VDA HUERTA GRANDE,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15104,BOYACÁ,115104000128,I.E. DE BOYACA,215104000076,ESC PACHAQUIRA,RURAL,VDA PACHAQUIRA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",EDUCACIÓN TRADICIONAL,"0,1,2,3,4,5",OFICIAL
BOYACA,15106,BRICEÑO,315106000124,I.E. TECNICA MANUEL BRICEÑO,215106000073,ESC RURAL VIJAGUAL,RURAL,VDA CAMPO GRANDE,7265431,ANTIGUO-ACTIVO,BÁSICA PRIMARIA,ESCUELA NUEVA,"1,2,3,4,5",OFICIAL
BOYACA,15106,BRICEÑO,315106000124,I.E. TECNICA MANUEL BRICEÑO,215106000081,ESC PALO BLANCO,RURAL,VDA PALO BLANCO,3112383917,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15106,BRICEÑO,315106000124,I.E. TECNICA MANUEL BRICEÑO,215106000090,ESC CUCAITA,RURAL,VDA CUCAITA,7265431,ANTIGUO-ACTIVO,BÁSICA PRIMARIA,ESCUELA NUEVA,"1,2,3,4,5",OFICIAL
BOYACA,15106,BRICEÑO,315106000124,I.E. TECNICA MANUEL BRICEÑO,215106000146,COL BAS MEDIA LUNA,RURAL,VDA MEDIA LUNA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","POST PRIMARIA,ESCUELA NUEVA","0,1,2,3,5,6,7,8,9",OFICIAL
BOYACA,15106,BRICEÑO,315106000124,I.E. TECNICA MANUEL BRICEÑO,215106000162,ESC RURAL TARPEYA,RURAL,VDA TARPEYA,7265322,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15106,BRICEÑO,315106000124,I.E. TECNICA MANUEL BRICEÑO,215106000171,ESC MIGUEL ANTONIO LETRADO,RURAL,VDA BETANIA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15109,BUENAVISTA,115109000363,I.E. JOSE MARIA SILVA SALAZAR,215109000317,ESC HONDA,RURAL,VDA HONDA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"-1,0,1,2,3,4,5",OFICIAL
BOYACA,15109,BUENAVISTA,115109000363,I.E. JOSE MARIA SILVA SALAZAR,115109000011,CONC URB,URBANA,CENTRO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA","ESPERE,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL","-2,-1,0,1,2,3,4,5,21,22",OFICIAL
BOYACA,15109,BUENAVISTA,115109000363,I.E. JOSE MARIA SILVA SALAZAR,215109000058,ESC SABANETA BAJO,RURAL,VDA SABANETA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15109,BUENAVISTA,115109000363,I.E. JOSE MARIA SILVA SALAZAR,215109000066,ESC PATIÑO,RURAL,VDA PATIÑO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"-1,0,1,2,3,4,5",OFICIAL
BOYACA,15131,CALDAS,115131000172,I.E. FRANCISCO JOSE DE CALDAS,215131000070,ESC ESPALDA,RURAL,VDA ESPALDA,987265831,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15135,CAMPOHERMOSO,315135000338,I.E. NACIONALIZADA TECNICA AGROPECUARIA CAMPOHERMOSO,215135000244,ESC RUR COLOMBIA,RURAL,VDA COLOMBIA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","-1,0,1,2,3,4,5,21,22,23",OFICIAL
BOYACA,15172,CHINAVITA,315172000020,I.E. TECNICA NUESTRA SEÑORA DE NAZARETH,315172000020,I.E. TECNICA NUESTRA SEÑORA DE NAZARETH - SEDE PRINCIPAL,URBANA,CL 2 2 38,7524094,ANTIGUO-ACTIVO,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,SER","6,7,8,9,10,11,21,22,23,24,25,26",OFICIAL
BOYACA,15172,CHINAVITA,215172000050,I.E. JUAN DE JESUS ACEVEDO,215172000114,ESC VALLE,RURAL,VDA VALLE,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15176,CHIQUINQUIRÁ,315176000644,COLEGIO SEMINARIO MENOR DIOCESANO,315176000644,COLEGIO SEMINARIO MENOR DIOCESANO,URBANA,IND KM2 SALIDA SANTA FE,726 21 21,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",EDUCACIÓN TRADICIONAL,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",NO OFICIAL
BOYACA,15176,CHIQUINQUIRÁ,315176000954,JARDIN PEDAGOGICO PESTALOZZI,315176000954,JARDIN PEDAGOGICO PESTALOZZI,URBANA,CL 4 C 3 63,726 2128,ANTIGUO-ACTIVO,PREESCOLAR,EDUCACIÓN TRADICIONAL,-3,NO OFICIAL
BOYACA,15176,CHIQUINQUIRÁ,215176001131,I.E. TECNICA LOS COMUNEROS,215176000755,SEDE EL QUICHE,RURAL,VDA. QUICHE,,CIERRE TEMPORAL,,,,OFICIAL
BOYACA,15176,CHIQUINQUIRÁ,115176000033,I.E. TECNICA PIO ALBERTO FERRO PEÑA,115176000033,I.E. TECNICA PIO ALBERTO FERRO PEÑA - SEDE PRINCIPAL,URBANA,KR 7 30 37,7262554,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,PROPUESTA PARA CAMBIAR ENTORNOS SOCIALES (PACES),EDUCACIÓN TRADICIONAL","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",OFICIAL
BOYACA,15176,CHIQUINQUIRÁ,215176000101,I.E. NORMAL SUPERIOR SOR JOSEFA DEL CASTILLO Y GUEVARA,215176000101,I.E. NORMAL SUPERIOR SOR JOSEFA DEL CASTILLO Y GUEVARA - SEDE PRINCIPAL,URBANA,KR 9 4 65 SUR,7265797,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL","0,1,2,3,4,5,6,7,8,9,10,11,12,13,15,18,21,22,23,24,25,26,41,42,43,44,45",OFICIAL
BOYACA,15176,CHIQUINQUIRÁ,215176000101,I.E. NORMAL SUPERIOR SOR JOSEFA DEL CASTILLO Y GUEVARA,215176000411,CENT EDUC. SUCRE OCCIDENTAL,RURAL,VDA SUCRE OCC,0,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"-1,0,1,2,3,4,5",OFICIAL
BOYACA,15176,CHIQUINQUIRÁ,115176000084,I.E. TECNICO INDUSTRIAL JULIO FLOREZ,215176000330,CENT EDUC. CORDOBA BAJO,RURAL,VDA CORDOBA-,0,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"-1,0,1,2,3,4,5",OFICIAL
BOYACA,15176,CHIQUINQUIRÁ,315176000016,I.E. TECNICO COMERCIAL SAGRADO CORAZON DE JESUS,215176000283,CENT EDUC MOLINO ALTO,RURAL,CENT EDUC MOLINO ALTO,0,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15176,CHIQUINQUIRÁ,315176000016,I.E. TECNICO COMERCIAL SAGRADO CORAZON DE JESUS,315176000016,I.E. TECNICO COMERCIAL SAGRADO CORAZON DE JESUS - SEDE PRINCIPAL,URBANA,KR 10 25 61,3107857904,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",OFICIAL
BOYACA,15176,CHIQUINQUIRÁ,315176000016,I.E. TECNICO COMERCIAL SAGRADO CORAZON DE JESUS,115176000203,CONC VERSALLES,URBANA,CL 27 7 14,7261568,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",EDUCACIÓN TRADICIONAL,"0,1,2,3,4,5",OFICIAL
BOYACA,15180,CHISCAS,215180000174,I.E. JAIME RUIZ CARRILLO,215180000174,I.E. JAIME RUIZ CARRILLO - SEDE PRINCIPAL,RURAL,VDA. APOSENTOS,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","POST PRIMARIA,MEDIA RURAL,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,SER","0,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25",OFICIAL
BOYACA,15180,CHISCAS,215180000051,I.E. LAS CAÑAS,215180000433,ESC CARDONAL,RURAL,VDA CARDONAL,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"-1,0,1,2,3,4,5",OFICIAL
BOYACA,15183,CHITA,115183000022,I.E. NORMAL SUPERIOR SAGRADO CORAZON,215183000477,ESC LAURELAL,RURAL,VDA LAURELAL,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESCUELA NUEVA,SER","0,1,2,3,4,5,21,22,23,24",OFICIAL
BOYACA,15183,CHITA,115183000391,I.E. JOSE MARIA POTIER,215183000183,SEDE TOBAL,RURAL,VDA TOBAL,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15185,CHITARAQUE,315185000169,I.E. SAN PEDRO CLAVER,215185000067,ESC GUAMOS Y LADERAS,RURAL,VDA GUAMOS Y LADERAS,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESCUELA NUEVA,SER","0,1,2,3,4,5,23,24,25,26",OFICIAL
BOYACA,15187,CHIVATÁ,315187000069,I.E. AGROPECUARIO,215187000081,ESC RICAYA NORTE,RURAL,VDA RICAYA,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,Formación para la reintegración","0,1,2,3,4,5,21,22,23,24,25,26",OFICIAL
BOYACA,15189,CIÉNEGA,115189000148,I.E. TECNICA JOSE CAYETANO VASQUEZ,115189000032,CONC JOSE CAYETANO VASQUEZ,URBANA,CL 1 KR 3,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",EDUCACIÓN TRADICIONAL,"0,1,2,3,4,5",OFICIAL
BOYACA,15204,CÓMBITA,315204000418,COLEGIO MUNDO DE LOS NIÑOS,315204000418,COLEGIO MUNDO DE LOS NIÑOS,URBANA,CL 3 3 34,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",EDUCACIÓN TRADICIONAL,"-2,-1,0,1,2,3,4,5",NO OFICIAL
BOYACA,15204,CÓMBITA,215204000294,I.E. SAN FRANCISCO,215204000189,ESC LA TOMA,RURAL,VDA SAN MARTIN,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESCUELA NUEVA,SER HUMANO","0,1,2,3,4,5,23,24",OFICIAL
BOYACA,15204,CÓMBITA,115204000176,I.E. INTEGRADO,215204000243,ESC LA ESPERANZA,RURAL,VDA LA CONCEPCION,7310031,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15212,COPER,215212000112,I.E. SAN MIGUEL,215212000368,ESC CAFETAL,RURAL,VDA TURTUR,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","0,1,2,3,4,5,22,23,24,25",OFICIAL
BOYACA,15212,COPER,115212000266,I.E. JUANA CAPORAL,215212000414,ESC SAN RAFAEL,RURAL,VDA. CANTINO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15212,COPER,115212000266,I.E. JUANA CAPORAL,215212000422,ESC CARBONERAS,RURAL,VDA. CUCUNUBA,,CIERRE TEMPORAL,,,,OFICIAL
BOYACA,15215,CORRALES,315215000029,I.E. TECNICA JUAN JOSE SAMANIEGO,115215000038,CONC URB,URBANA,KR 4 9 50,7777156,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL","0,1,2,3,4,5,21,22,23,24,25,26",OFICIAL
BOYACA,15218,COVARACHÍA,115218000209,I.E. SAN LUIS BELTRAN,215218000114,ESC CHIVASCOQUE,RURAL,VDA POTRERITO,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","-1,0,1,2,3,4,5,23,24,25,26",OFICIAL
BOYACA,15218,COVARACHÍA,115218000209,I.E. SAN LUIS BELTRAN,215218000122,ESC LIMONCITO,RURAL,SEC LIMONCITO,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","-2,-1,0,2,3,4,5,22,23,24,25,26",OFICIAL
BOYACA,15223,CUBARÁ,315223000119,I.E. TECNICA NACIONALIZADA PABLO VI,215223000301,ESC PUERTO NUEVO,RURAL,VDA PUERTO NUEVO,8838050/52,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15223,CUBARÁ,315223000119,I.E. TECNICA NACIONALIZADA PABLO VI,215223000661,ESC CEDEÑO,RURAL,VDA CEDEÑO,8838050/52,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15223,CUBARÁ,215223000076,INSTITUCION EDUCATIVA KERÁ SHIKARÁ,215223000122,ESC INDIGENA SILENCIO,RURAL,VDA SILENCIO,8838050/52,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ETNOEDUCACIÓN,"0,1,2,3,4,5",OFICIAL
BOYACA,15223,CUBARÁ,215223000076,INSTITUCION EDUCATIVA KERÁ SHIKARÁ,215223000238,ESC CAMPO ALICIA,RURAL,VDA CAMPO ALICIA,8838050/52,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ETNOEDUCACIÓN,"0,1,2,3,4,5",OFICIAL
BOYACA,15226,CUÍTIVA,115226000056,I.E. SANTO DOMINGO SAVIO,215226000034,ESC DE LLANO DE ALARCON,RURAL,INSPECCION DE POLICIA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15232,CHÍQUIZA,215232000135,I.E. TECNICA SAN PEDRO DE IGUAQUE,115232000033,COL DE EDUC BAS VALDEMAR FRANKLIN QUINTERO,RURAL,CENTRO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15232,CHÍQUIZA,215232000020,I.E. TECNICA EL CERRO,215232000062,ESC LLANO GRANDE,RURAL,VEREDA LLANO GRANDE,3118997267,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15236,CHIVOR,115022000260,I.E. TECNICO AGROPECUARIO LA ESMERALDA,215022000230,ESC GUALI,RURAL,VDA GUALI,7533134,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15236,CHIVOR,115022000260,I.E. TECNICO AGROPECUARIO LA ESMERALDA,215022000248,ESC CAMOYO,RURAL,VDA CAMOYO,7533134,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15244,EL COCUY,215244000131,I.E. EL CARDON,215244000262,ESC EL MORTIÑO,RURAL,VDA EL MORTIÑO,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESCUELA NUEVA,SER","-1,0,1,2,3,4,5,21,22,23,24,25,26",OFICIAL
BOYACA,15244,EL COCUY,215244000131,I.E. EL CARDON,215244000211,ESC LOMA DE POZO,RURAL,VDA PRIMAVERA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15244,EL COCUY,115244000012,I.E. JOSE SANTOS GUTIERREZ,215244000173,ESC LOS LAURELES,RURAL,VDA LLANO GRANDE,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"-1,0,1,2,3,4,5",OFICIAL
BOYACA,15244,EL COCUY,115244000012,I.E. JOSE SANTOS GUTIERREZ,215244000190,ESC CARRIZALITO,RURAL,VDA CARRIZALITO,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESCUELA NUEVA,SER","0,1,2,3,4,5,23,24,25",OFICIAL
BOYACA,15244,EL COCUY,115244000012,I.E. JOSE SANTOS GUTIERREZ,215244000114,ESC SAN JUAN,RURAL,VDA EL UPAL,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"-1,0,1,2,3,4,5",OFICIAL
BOYACA,15244,EL COCUY,115244000012,I.E. JOSE SANTOS GUTIERREZ,215244000238,ESC LOMA ALTA,RURAL,VDA CARRIZAL,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"-1,0,1,2,3,4,5",OFICIAL
BOYACA,15244,EL COCUY,115244000012,I.E. JOSE SANTOS GUTIERREZ,215244000271,ESC CARRIZAL CENTRO,RURAL,VDA CARRIZAL,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESCUELA NUEVA,SER","-1,0,1,2,3,4,5,23,24,25",OFICIAL
BOYACA,15248,EL ESPINO,115248000017,I.E. TECNICA AGROINDUSTRIAL EL ESPINO,215248000071,ESC SALINITAS,RURAL,SECT SALINITAS,3134138565,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15248,EL ESPINO,115248000017,I.E. TECNICA AGROINDUSTRIAL EL ESPINO,215248000178,SEDE SANTO DOMINGO,RURAL,VDA LA BURRERA,3134138565,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15276,FLORESTA,115276000014,I.E. HECTOR JULIO RANGEL QUINTERO,215276000060,ESC CELY,RURAL,VDA CELY,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15276,FLORESTA,115276000014,I.E. HECTOR JULIO RANGEL QUINTERO,215276000116,ESC OMETA,RURAL,VDA OMETA,,CIERRE TEMPORAL,,,,OFICIAL
BOYACA,15276,FLORESTA,115276000014,I.E. HECTOR JULIO RANGEL QUINTERO,215276000132,ESC TOCAVITA,RURAL,VDA TOCAVITA,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","-1,0,1,2,3,4,5,23,24,25,26",OFICIAL
BOYACA,15276,FLORESTA,115276000014,I.E. HECTOR JULIO RANGEL QUINTERO,115276000031,COL EDUC BAS SIMON BOLIVAR,URBANA,CALL 3 NO 2 12,7863170,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",EDUCACIÓN TRADICIONAL,"-1,0,1,2,3,4,5,6",OFICIAL
BOYACA,15296,GAMEZA,115296000011,I.E. JUAN JOSE REYES PATRIA,115296000011,I.E. JUAN JOSE REYES PATRIA - SEDE PRINCIPAL,URBANA,CL 4 5 A 13,,ANTIGUO-ACTIVO,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESPERE,FLEXIBLE ESCUELA INTEGRAL,EDUCACIÓN TRADICIONAL,TEJIENDO SABERES","6,7,8,9,10,11,21,22,23,24,25,26",OFICIAL
BOYACA,15296,GAMEZA,115296000011,I.E. JUAN JOSE REYES PATRIA,215296000074,ESC SAN ANTONIO,RURAL,VDA SAN ANTONIO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15299,GARAGOA,115299000038,I.E. TECNICA SAN LUIS,215299000156,ESC CIENEGA TABLON,RURAL,VDA CIÉNEGA TABLÓN,,CIERRE TEMPORAL,,,,OFICIAL
BOYACA,15299,GARAGOA,115299000038,I.E. TECNICA SAN LUIS,215299000181,ESC KENNEDY,RURAL,VDA CALDERA ABAJO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15299,GARAGOA,115299000038,I.E. TECNICA SAN LUIS,215299000199,ESC CALDERA ARRIBA,RURAL,VDA CALDERA ARRIBA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15317,GUACAMAYAS,115317000016,I.E. TECNICA SAN DIEGO DE ALCALA,215317000045,ESC LA LAGUNA,RURAL,VDA LA LAGUNA,,CIERRE TEMPORAL,,,,OFICIAL
